id,name
313429000,Seminoma of descended testis (disorder)
313430005,Teratoma of descended testis (disorder)
313431009,Teratoma of undescended testis (disorder)
31396002,Goblet cell carcinoid (morphologic abnormality)
314191009,Cystadenocarcinoma of ovary (disorder)
314408000,Leukemic infiltrate of choroid (disorder)
314418005,Leukemic infiltrate of retina (disorder)
31470003,Adenosarcoma (morphologic abnormality)
314951005,Local recurrence of malignant tumor of tongue (disorder)
314952003,Local recurrence of malignant tumor of buccal cavity (disorder)
314953008,Local recurrence of malignant tumor of thyroid gland (disorder)
314954002,Local recurrence of malignant tumor of lung (disorder)
314955001,Local recurrence of malignant tumor of breast (disorder)
314960002,Local recurrence of malignant tumor of esophagus (disorder)
314961003,Local recurrence of malignant tumor of stomach (disorder)
314962005,Local recurrence of malignant tumor of gallbladder (disorder)
314963000,Local recurrence of malignant tumor of liver (disorder)
314964006,Local recurrence of malignant tumor of pancreas (disorder)
314965007,Local recurrence of malignant tumor of colon (disorder)
314966008,Local recurrence of malignant tumor of rectum (disorder)
314967004,Local recurrence of malignant tumor of kidney (disorder)
314968009,Local recurrence of malignant tumor of urinary bladder (disorder)
314969001,Local recurrence of malignant tumor of prostate (disorder)
314970000,Local recurrence of malignant tumor of cervix (disorder)
314973003,Local recurrence of malignant tumor of bone (disorder)
314974009,Local recurrence of malignant tumor of soft tissue (disorder)
314975005,Local recurrence of malignant tumor of skin (disorder)
314976006,Local recurrence of malignant melanoma of skin (disorder)
314987003,Metastasis from malignant melanoma of skin (disorder)
314988008,Metastasis from malignant tumor of skin (disorder)
314989000,Metastasis from malignant tumor of soft tissues (disorder)
314990009,Metastasis from malignant tumor of bone (disorder)
314991008,Metastasis from malignant tumor of adrenal gland (disorder)
314992001,Metastasis from malignant tumor of cervix (disorder)
314993006,Metastasis from malignant tumor of uterus (disorder)
314994000,Metastasis from malignant tumor of prostate (disorder)
314995004,Metastasis from malignant tumor of bladder (disorder)
314996003,Metastasis from malignant tumor of kidney (disorder)
314997007,Metastasis from malignant tumor of rectum (disorder)
314998002,Metastasis from malignant tumor of colon (disorder)
314999005,Metastasis from malignant tumor of pancreas (disorder)
315000005,Metastasis from malignant tumor of liver (disorder)
315001009,Metastasis from malignant tumor of gallbladder (disorder)
315002002,Metastasis from malignant tumor of stomach (disorder)
315003007,Metastasis from malignant tumor of esophagus (disorder)
315004001,Metastasis from malignant tumor of breast (disorder)
315005000,Metastasis from malignant tumor of bronchus (disorder)
315006004,Metastasis from malignant tumor of lung (disorder)
315007008,Metastasis from malignant tumor of thyroid (disorder)
315008003,Metastasis from malignant tumor of buccal cavity (disorder)
315009006,Metastasis from malignant tumor of tongue (disorder)
315058005,Hereditary nonpolyposis colon cancer (disorder)
31671006,Pineoblastoma (morphologic abnormality)
32456001,Desmoplastic medulloblastoma (morphologic abnormality)
32512003,"Extra-adrenal paraganglioma, malignant (morphologic abnormality)"
326072005,Carcinoma of head of pancreas (disorder)
326681000000109,Clark melanoma level 2 (finding)
326691000000106,Clark melanoma level 3 (finding)
326701000000106,Clark melanoma level 4 (finding)
326711000000108,Clark melanoma level 5 (finding)
32913002,Medullary carcinoma (morphologic abnormality)
32968003,Inflammatory carcinoma (morphologic abnormality)
33176006,"Hemangioendothelioma, malignant (morphologic abnormality)"
33681003,Osteosarcoma in Paget's disease of bone (morphologic abnormality)
337231000000108,Clark melanoma level 2
337241000000104,Clark melanoma level 3
337251000000101,Clark melanoma level 4
337261000000103,Clark melanoma level 5
337671000000108,Clark melanoma level 2
337681000000105,Clark melanoma level 3
337691000000107,Clark melanoma level 4
337701000000107,Clark melanoma level 5
338011000000108,Mucosa-associated lymphoma
342511000000104,Siewert type II adenocarcinoma (disorder)
342561000000102,Siewert type III adenocarcinoma (disorder)
342571000000109,Siewert type I adenocarcinoma (disorder)
34360000,"Fibrous histiocytoma, malignant (morphologic abnormality)"
351461000119100,Merkel cell carcinoma of right lower limb (disorder)
352001000119100,Malignant melanoma of skin of right lower limb (disorder)
352071000119105,Merkel cell carcinoma of left lower limb (disorder)
352201000119105,Malignant melanoma of skin of left upper limb (disorder)
352231000119103,Primary malignant neoplasm of soft tissue of left upper extremity (disorder)
352301000119103,Primary malignant neoplasm of soft tissue of right upper extremity (disorder)
352311000119100,Primary malignant neoplasm of soft tissue of right lower extremity (disorder)
35232005,Infiltrating duct and lobular carcinoma (morphologic abnormality)
352321000119107,Primary malignant neoplasm of soft tissue of left lower limb (disorder)
35262004,Gliosarcoma (morphologic abnormality)
353561000119103,Secondary malignant neoplasm of right lung (disorder)
353661000119102,Overlapping primary malignant neoplasm of bone and articular cartilage of lower limb (disorder)
353671000119108,Overlapping primary malignant neoplasm of bone and articular cartilage of right upper limb (disorder)
353741000119106,Secondary malignant neoplasm of left lung (disorder)
354002,Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation (morphologic abnormality)
354351000119105,Primary malignant neoplasm of left kidney (disorder)
354361000119107,Primary malignant neoplasm of right kidney (disorder)
354621000119105,Overlapping primary malignant neoplasm of bone and articular cartilage of left upper limb (disorder)
354641000119104,Primary malignant neoplasm of bone of left upper limb (disorder)
354651000119102,Primary malignant neoplasm of bone of left lower limb (disorder)
354671000119106,Primary malignant neoplasm of bone of right upper limb (disorder)
354681000119109,Primary malignant neoplasm of bone of right lower limb (disorder)
35868009,Carcinoid syndrome (disorder)
359626007,"Acute myelogenous leukemia without differentiation, FAB M0 (disorder)"
359636004,"Acute myelogenous leukemia without maturation, FAB M1 (disorder)"
359777006,Metastatic malignant neoplasm to brachial lymph nodes (disorder)
359780007,Metastatic malignant neoplasm to lateral axillary lymph nodes (disorder)
359782004,Metastatic malignant neoplasm to apex of urinary bladder (disorder)
359785002,Metastatic malignant neoplasm to dome of urinary bladder (disorder)
359987004,Krukenberg tumor (disorder)
360331008,Rhabdomyosarcoma - category (morphologic abnormality)
363346000,Malignant neoplastic disease (disorder)
363348004,Malignant tumor of lip (disorder)
363349007,Malignant tumor of stomach (disorder)
363350007,Malignant tumor of cecum (disorder)
363351006,Malignant tumor of rectum (disorder)
363352004,Malignant tumor of anal canal (disorder)
363353009,Malignant tumor of gallbladder (disorder)
363354003,Malignant tumor of cervix (disorder)
363355002,Malignant tumor of adrenal gland (disorder)
363357005,Malignant tumor of ill-defined site (disorder)
363358000,Malignant tumor of lung (disorder)
363359008,Malignant tumor of middle ear (disorder)
363360003,Malignant tumor of anterior two-thirds of tongue (disorder)
363363001,Malignant tumor of soft tissue of shoulder (disorder)
363364007,Malignant tumor of soft tissue of hip (disorder)
363365008,Malignant tumor of soft tissue of thorax (disorder)
363366009,Malignant tumor of soft tissue of pelvis (disorder)
363367000,Malignant tumor of vulva (disorder)
363368005,Carcinoma of body of pancreas (disorder)
363369002,Carcinoma of tail of pancreas (disorder)
363370001,Malignant neoplasm of mesentery (disorder)
363372009,Malignant tumor of vermilion border of upper lip (disorder)
363373004,Malignant tumor of vermilion border of lower lip (disorder)
363374005,Malignant tumor of commissure of lip (disorder)
363375006,Malignant tumor of tongue (disorder)
363376007,Malignant tumor of base of tongue (disorder)
363377003,Malignant tumor of lingual tonsil (disorder)
363378008,Malignant tumor of major salivary gland (disorder)
363379000,Malignant tumor of parotid gland (disorder)
363380002,Malignant tumor of submandibular gland (disorder)
363381003,Malignant tumor of sublingual gland (disorder)
363382005,Malignant tumor of gum (disorder)
363383000,Malignant tumor of upper gingiva (disorder)
363384006,Malignant tumor of lower gingiva (disorder)
363385007,Malignant tumor of floor of mouth (disorder)
363386008,Malignant tumor of buccal mucosa (disorder)
363387004,Malignant tumor of hard palate (disorder)
363388009,Malignant tumor of soft palate (disorder)
363389001,Malignant tumor of uvula (disorder)
363390005,Malignant tumor of palate (disorder)
363391009,Malignant tumor of retromolar area (disorder)
363392002,Malignant tumor of oropharynx (disorder)
363393007,Malignant tumor of tonsil (disorder)
363394001,Malignant tumor of tonsillar fossa (disorder)
363395000,Malignant tumor of vallecula (disorder)
363396004,Malignant tumor of branchial cleft (disorder)
363397008,Malignant tumor of roof of nasopharynx (disorder)
363398003,Malignant tumor of lateral wall of nasopharynx (disorder)
363399006,Malignant tumor of hypopharynx (disorder)
363400004,Malignant tumor of postcricoid region (disorder)
363401000,Malignant tumor of pyriform fossa (disorder)
363402007,Malignant tumor of esophagus (disorder)
363403002,Malignant tumor of duodenum (disorder)
363404008,Malignant tumor of jejunum (disorder)
363405009,Malignant tumor of ileum (disorder)
363406005,Malignant neoplasm of colon (disorder)
363407001,Malignant tumor of hepatic flexure (disorder)
363408006,Malignant tumor of transverse colon (disorder)
363409003,Malignant tumor of descending colon (disorder)
363410008,Malignant tumor of sigmoid colon (disorder)
363411007,Malignant tumor of appendix (disorder)
363412000,Malignant tumor of ascending colon (disorder)
363413005,Malignant tumor of splenic flexure (disorder)
363414004,Malignant tumor of rectosigmoid junction (disorder)
363415003,Malignant tumor of biliary tract (disorder)
363416002,Malignant tumor of extrahepatic bile duct (disorder)
363417006,Malignant tumor of ampulla of Vater (disorder)
363418001,Malignant tumor of pancreas (disorder)
363419009,Malignant tumor of head of pancreas (disorder)
363420003,Malignant retroperitoneal tumor (disorder)
363421004,Malignant neoplasm of omentum (disorder)
363422006,Malignant tumor of nasal cavity (disorder)
363423001,Malignant tumor of nasal septum (disorder)
363424007,Malignant tumor of mastoid air cells (disorder)
363425008,Malignant tumor of maxillary sinus (disorder)
363426009,Malignant tumor of ethmoid sinus (disorder)
363427000,Malignant tumor of frontal sinus (disorder)
363428005,Malignant tumor of sphenoid sinus (disorder)
363429002,Malignant tumor of larynx (disorder)
363430007,Malignant tumor of subglottis (disorder)
363431006,Malignant tumor of laryngeal cartilage (disorder)
363432004,Malignant tumor of trachea (disorder)
363433009,Malignant tumor of pleura (disorder)
363434003,Malignant tumor of thymus (disorder)
363435002,Malignant tumor of heart (disorder)
363436001,Malignant tumor of endocardium (disorder)
363437005,Malignant tumor of myocardium (disorder)
363438000,Malignant tumor of vertebral column (disorder)
363439008,Malignant tumor of soft tissue of head (disorder)
363440005,Malignant tumor of soft tissue of face (disorder)
363441009,Malignant tumor of soft tissue of neck (disorder)
363443007,Malignant tumor of ovary (disorder)
363444001,Malignant tumor of fallopian tube (disorder)
363445000,Malignant tumor of vagina (disorder)
363446004,Malignant neoplasm of labia majora (disorder)
363447008,Malignant neoplasm of labia minora (disorder)
363449006,Malignant tumor of testis (disorder)
363450006,Malignant tumor of foreskin (disorder)
363451005,Malignant tumor of glans penis (disorder)
363452003,Malignant tumor of epididymis (disorder)
363453008,Malignant tumor of spermatic cord (disorder)
363454002,Malignant tumor of scrotum (disorder)
363456000,Malignant tumor of urachus (disorder)
363457009,Malignant tumor of renal pelvis (disorder)
363458004,Malignant tumor of ureter (disorder)
363459007,Malignant tumor of urethra (disorder)
363460002,Malignant tumor of paraurethral gland (disorder)
363461003,Malignant tumor of eye (disorder)
363462005,Malignant tumor of orbit (disorder)
363463000,Malignant tumor of conjunctiva (disorder)
363464006,Malignant tumor of cornea (disorder)
363465007,Malignant tumor of retina (disorder)
363466008,Malignant tumor of choroid (disorder)
363467004,Malignant neoplasm of frontal lobe (disorder)
363468009,Malignant neoplasm of temporal lobe (disorder)
363469001,Malignant neoplasm of parietal lobe (disorder)
363470000,Malignant neoplasm of occipital lobe (disorder)
363471001,Malignant neoplasm of cerebral ventricles (disorder)
363473003,Malignant neoplasm of brainstem (disorder)
363474009,Malignant neoplasm of cerebral meninges (disorder)
363475005,Malignant tumor of spinal cord (disorder)
363476006,Malignant neoplasm of spinal meninges (disorder)
363477002,Malignant neoplasm of cauda equina (disorder)
363478007,Malignant tumor of thyroid gland (disorder)
363481002,Malignant tumor of parathyroid gland (disorder)
